sample_index,rules,n_satisfied_reqs,pred_req_0,real_req_0,pred_req_1,real_req_1,pred_req_2,real_req_2,pred_req_3,real_req_3,pred_req_4,real_req_4,pred_req_5,real_req_5,pred_req_6,real_req_6,pred_req_7,real_req_7,pred_req_8,real_req_8,pred_req_9,real_req_9,pred_req_10,real_req_10,pred_req_11,real_req_11
297,#threats <= 53.00; flying_speed > 15.83; threat_range > 30458.59; day_time <= 12.00; 26.00 < #threats <= 53.00; flying_speed <= 38.83; 6.00 < day_time <= 12.00; weather = 1.0; threat_range > 30458.59,8,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1
298,#threats > 75.00; 15.83 < flying_speed <= 27.56; threat_range <= 30458.59; flying_speed <= 38.83; day_time > 12.00; #threats > 75.00; flying_speed <= 27.56; 10398.43 < threat_range <= 30458.59; flying_speed <= 38.83; day_time > 12.00,9,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1
299,countermeasure = 0.0; flying_speed <= 15.83; countermeasure = 0.0; flying_speed <= 15.83; flying_speed <= 27.56; countermeasure = 0.0; flying_speed <= 15.83; flying_speed <= 15.83; countermeasure = 0.0; flying_speed <= 15.83; #threats <= 75.00; #threats <= 53.00; flying_speed <= 27.56; countermeasure = 0.0; flying_speed <= 15.83,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
300,flying_speed <= 15.83; #threats <= 75.00; flying_speed <= 27.56; flying_speed <= 15.83; flying_speed <= 15.83; flying_speed <= 15.83; day_time <= 6.00; threat_range <= 20104.47,8,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1
301,#threats > 75.00; threat_range <= 20104.47; weather = 2.0; flying_speed <= 27.56; day_time <= 18.00; #threats > 26.00; day_time > 12.00; flying_speed <= 27.56; threat_range <= 20104.47; 10398.43 < threat_range <= 20104.47; weather = 2.0; formation = 0.0; weather = 2.0,9,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,1,0
302,#threats > 75.00; threat_range > 20104.47; 12.00 < day_time <= 18.00; 15.83 < flying_speed <= 38.83; flying_speed <= 38.83; flying_speed <= 38.83; weather = 3.0; 12.00 < day_time <= 18.00; 10398.43 < threat_range <= 30458.59; flying_speed <= 38.83; weather = 3.0; formation = 0.0,9,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,1,1
303,day_time <= 18.00; #threats <= 53.00; formation = 1.0; flying_speed <= 38.83; threat_range <= 20104.47; day_time <= 12.00; weather = 2.0; #threats <= 53.00; threat_range <= 20104.47,8,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
304,countermeasure = 0.0; #threats <= 26.00; countermeasure = 0.0; flying_speed <= 38.83; #threats <= 75.00; weather = 2.0; threat_range > 10398.43; day_time > 6.00; countermeasure = 0.0; countermeasure = 0.0; flying_speed <= 38.83; weather = 2.0; countermeasure = 0.0; countermeasure = 0.0; flying_speed <= 38.83; flying_speed > 27.56; flying_speed <= 38.83; #threats <= 53.00; countermeasure = 0.0; threat_range > 10398.43; day_time > 6.00; #threats <= 26.00,12,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
305,flying_speed <= 38.83; #threats <= 53.00; #threats <= 53.00; 15.83 < flying_speed <= 27.56; formation = 1.0,8,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1
306,#threats <= 26.00; threat_range <= 10398.43; #threats <= 53.00; flying_speed > 38.83; day_time > 18.00; threat_range <= 20104.47,6,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1
307,flying_speed <= 15.83; formation = 1.0; flying_speed <= 15.83; #threats > 75.00; threat_range > 10398.43; threat_range > 30458.59,8,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1
308,flying_speed <= 15.83; #threats > 26.00; day_time <= 6.00; 10398.43 < threat_range <= 20104.47; #threats <= 53.00; formation = 1.0; flying_speed <= 15.83; flying_speed <= 15.83; threat_range <= 20104.47; flying_speed <= 15.83,9,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1
309,flying_speed <= 38.83; flying_speed <= 27.56; threat_range > 20104.47; day_time > 6.00; threat_range > 20104.47; flying_speed <= 27.56; #threats > 26.00; 10398.43 < threat_range <= 30458.59; day_time <= 12.00; threat_range <= 30458.59,8,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1
310,#threats <= 75.00; #threats <= 26.00; #threats <= 75.00; day_time <= 6.00; weather = 3.0; threat_range > 10398.43; flying_speed <= 27.56; weather = 3.0,8,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1
311,#threats > 53.00; day_time <= 6.00; flying_speed <= 38.83; 10398.43 < threat_range <= 20104.47; weather = 1.0; #threats <= 75.00; flying_speed <= 38.83; flying_speed <= 38.83; day_time <= 6.00; 10398.43 < threat_range <= 20104.47; threat_range > 10398.43,9,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1
312,#threats <= 53.00; countermeasure = 1.0; flying_speed <= 38.83; formation = 0.0; day_time <= 12.00; 10398.43 < threat_range <= 20104.47; #threats <= 53.00; threat_range <= 20104.47,8,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1
313,countermeasure = 0.0; flying_speed <= 27.56; countermeasure = 0.0; flying_speed <= 27.56; threat_range > 10398.43; #threats <= 53.00; countermeasure = 0.0; countermeasure = 0.0; flying_speed <= 27.56; threat_range <= 30458.59; countermeasure = 0.0; countermeasure = 0.0; threat_range <= 30458.59; #threats <= 53.00; countermeasure = 0.0,11,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
314,#threats > 75.00; threat_range <= 10398.43; flying_speed <= 27.56; 6.00 < day_time <= 12.00; formation = 0.0; weather = 1.0,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,countermeasure = 0.0; #threats <= 75.00; flying_speed <= 15.83; countermeasure = 0.0; flying_speed <= 15.83; countermeasure = 0.0; flying_speed <= 15.83; flying_speed <= 15.83,8,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
316,#threats > 75.00; threat_range <= 10398.43; flying_speed > 38.83; day_time <= 18.00; weather = 2.0; formation = 1.0; countermeasure = 1.0; day_time <= 6.00,6,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1
317,countermeasure = 0.0; threat_range <= 10398.43; threat_range <= 20104.47; countermeasure = 0.0; day_time <= 6.00; flying_speed <= 38.83; day_time <= 6.00; countermeasure = 0.0; day_time <= 6.00,8,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1
318,countermeasure = 0.0; #threats <= 75.00; countermeasure = 0.0; flying_speed <= 38.83; 10398.43 < threat_range <= 20104.47; #threats <= 75.00; weather = 4.0; countermeasure = 0.0; flying_speed <= 38.83; formation = 1.0; 10398.43 < threat_range <= 30458.59; #threats <= 26.00; countermeasure = 0.0; flying_speed <= 38.83; #threats <= 53.00; 10398.43 < threat_range <= 20104.47; countermeasure = 0.0; threat_range > 10398.43,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
319,#threats <= 75.00; countermeasure = 1.0; day_time > 12.00; 26.00 < #threats <= 53.00; formation = 1.0; flying_speed > 38.83; threat_range > 30458.59,8,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1
320,flying_speed <= 15.83; day_time <= 18.00; weather = 2.0; flying_speed <= 15.83,8,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1
321,#threats <= 75.00; threat_range > 10398.43; #threats <= 26.00; threat_range > 10398.43,6,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
322,countermeasure = 0.0; countermeasure = 0.0; flying_speed <= 38.83; #threats > 53.00; day_time > 12.00; countermeasure = 0.0; flying_speed <= 38.83; #threats > 26.00; countermeasure = 0.0; formation = 1.0; day_time > 18.00; threat_range <= 20104.47; #threats > 26.00; countermeasure = 0.0; formation = 1.0; day_time > 12.00,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
323,flying_speed <= 27.56; #threats <= 26.00; #threats <= 75.00; #threats <= 53.00; weather = 3.0; flying_speed <= 27.56; #threats <= 26.00,8,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1
324,weather = 1.0; formation = 0.0; #threats <= 53.00,4,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
325,countermeasure = 0.0; flying_speed <= 27.56; countermeasure = 0.0; flying_speed <= 15.83; threat_range <= 20104.47; #threats <= 53.00; countermeasure = 0.0; flying_speed <= 15.83; threat_range <= 20104.47; countermeasure = 0.0; flying_speed <= 15.83; #threats <= 53.00; flying_speed <= 27.56; 26.00 < #threats <= 53.00; flying_speed <= 15.83,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
326,#threats <= 75.00; #threats <= 75.00; #threats <= 75.00; threat_range <= 20104.47; day_time <= 6.00; flying_speed > 38.83,8,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1
327,countermeasure = 0.0; countermeasure = 0.0; flying_speed <= 38.83; #threats > 26.00; #threats <= 53.00; #threats <= 53.00; countermeasure = 0.0; flying_speed <= 38.83; #threats <= 75.00; 26.00 < #threats <= 53.00; threat_range <= 20104.47; formation = 0.0,11,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1
328,flying_speed <= 27.56; threat_range <= 30458.59; day_time <= 12.00; flying_speed <= 27.56; flying_speed <= 38.83; flying_speed <= 27.56; day_time <= 6.00; formation = 1.0; countermeasure = 1.0,8,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,1
329,countermeasure = 0.0; #threats <= 53.00; countermeasure = 0.0; flying_speed <= 15.83; countermeasure = 0.0; flying_speed <= 15.83; countermeasure = 0.0; flying_speed <= 27.56; day_time <= 12.00; flying_speed <= 15.83; weather = 2.0; day_time > 6.00,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
330,threat_range <= 30458.59; day_time <= 6.00; #threats > 26.00; #threats <= 75.00; 10398.43 < threat_range <= 20104.47; day_time <= 12.00; #threats <= 53.00,8,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1
331,countermeasure = 0.0; formation = 1.0; countermeasure = 0.0; weather = 3.0; 53.00 < #threats <= 75.00; #threats <= 75.00; countermeasure = 0.0; 26.00 < #threats <= 75.00; threat_range <= 30458.59; countermeasure = 0.0; formation = 1.0; formation = 1.0; threat_range <= 10398.43; 26.00 < #threats <= 75.00; weather = 3.0; countermeasure = 0.0; flying_speed > 27.56,12,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
332,flying_speed <= 15.83; countermeasure = 1.0; threat_range <= 10398.43; day_time > 12.00; flying_speed <= 15.83; threat_range <= 30458.59; #threats > 26.00; threat_range <= 10398.43,8,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1
333,#threats <= 75.00; #threats <= 26.00; flying_speed <= 27.56; #threats <= 53.00; #threats <= 53.00; flying_speed <= 27.56; weather = 3.0; #threats <= 53.00,8,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1
334,#threats > 75.00; 6.00 < day_time <= 18.00; formation = 0.0; flying_speed > 27.56; threat_range > 10398.43; formation = 0.0; threat_range > 20104.47; threat_range > 20104.47; day_time > 12.00; threat_range > 30458.59,8,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1
335,threat_range > 20104.47; weather = 3.0; day_time <= 12.00; threat_range > 20104.47; day_time <= 6.00; 26.00 < #threats <= 53.00; day_time <= 6.00,8,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1
336,flying_speed <= 15.83; flying_speed <= 15.83; flying_speed <= 15.83; flying_speed <= 15.83; flying_speed <= 15.83; threat_range > 10398.43; #threats > 26.00; formation = 0.0; weather = 2.0; threat_range > 30458.59,8,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1
337,countermeasure = 0.0; countermeasure = 0.0; flying_speed <= 15.83; threat_range <= 20104.47; flying_speed <= 15.83; #threats <= 53.00; countermeasure = 0.0; flying_speed <= 15.83; day_time <= 6.00; #threats <= 75.00; countermeasure = 0.0; flying_speed <= 15.83; flying_speed <= 15.83; formation = 1.0; flying_speed <= 15.83,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
338,#threats <= 75.00; #threats <= 75.00; formation = 1.0; flying_speed <= 38.83; 26.00 < #threats <= 53.00; 10398.43 < threat_range <= 20104.47; day_time <= 6.00,8,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
339,countermeasure = 0.0; #threats <= 75.00; countermeasure = 0.0; day_time <= 6.00; 10398.43 < threat_range <= 20104.47; #threats <= 53.00; countermeasure = 0.0; day_time <= 6.00; 10398.43 < threat_range <= 20104.47; #threats <= 75.00; countermeasure = 0.0; threat_range > 10398.43; #threats <= 26.00; day_time <= 6.00; threat_range <= 20104.47; countermeasure = 0.0,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
340,countermeasure = 0.0; #threats <= 75.00; countermeasure = 0.0; flying_speed <= 27.56; day_time > 12.00; #threats <= 53.00; threat_range <= 20104.47; countermeasure = 0.0; flying_speed <= 27.56; threat_range <= 30458.59; #threats > 26.00; #threats <= 53.00; countermeasure = 0.0; threat_range <= 30458.59; threat_range <= 20104.47; 26.00 < #threats <= 53.00; threat_range <= 30458.59; threat_range <= 20104.47,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
341,#threats <= 75.00; #threats <= 75.00; #threats <= 75.00; threat_range <= 30458.59; #threats <= 75.00; threat_range <= 30458.59; day_time <= 6.00; #threats > 26.00; day_time <= 6.00,8,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1
342,countermeasure = 0.0; countermeasure = 0.0; flying_speed <= 27.56; #threats > 26.00; threat_range <= 30458.59; #threats <= 75.00; day_time <= 6.00; countermeasure = 0.0; flying_speed <= 27.56; day_time <= 6.00; flying_speed <= 27.56; countermeasure = 0.0; flying_speed <= 27.56; day_time <= 6.00; threat_range <= 30458.59; #threats <= 75.00; day_time <= 6.00,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
343,countermeasure = 0.0; #threats <= 53.00; countermeasure = 0.0; day_time <= 6.00; flying_speed <= 38.83; day_time <= 6.00; #threats <= 53.00; countermeasure = 0.0; flying_speed <= 38.83; threat_range <= 20104.47; weather = 4.0; countermeasure = 0.0; flying_speed <= 38.83; 10398.43 < threat_range <= 20104.47; countermeasure = 0.0; flying_speed > 27.56,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
344,countermeasure = 0.0; #threats <= 26.00; countermeasure = 0.0; flying_speed <= 38.83; day_time > 6.00; threat_range > 10398.43; #threats <= 75.00; countermeasure = 0.0; flying_speed <= 27.56; day_time <= 12.00; flying_speed <= 27.56; countermeasure = 0.0; flying_speed <= 27.56; #threats <= 26.00; 15.83 < flying_speed <= 27.56; #threats <= 53.00; countermeasure = 0.0; #threats <= 26.00,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
345,#threats > 75.00; flying_speed <= 15.83; weather = 2.0; day_time <= 18.00; threat_range <= 30458.59; flying_speed <= 15.83; day_time <= 6.00; flying_speed <= 15.83; weather = 2.0; day_time <= 6.00; flying_speed <= 15.83,9,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1
346,countermeasure = 0.0; #threats <= 53.00; countermeasure = 0.0; threat_range > 10398.43; day_time <= 6.00; threat_range > 20104.47; countermeasure = 0.0; #threats <= 75.00; day_time <= 6.00; formation = 1.0; threat_range > 10398.43; countermeasure = 0.0; countermeasure = 0.0; day_time <= 6.00; flying_speed > 27.56; day_time <= 6.00; countermeasure = 0.0; #threats <= 75.00; #threats <= 26.00,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
347,countermeasure = 0.0; flying_speed <= 27.56; countermeasure = 0.0; flying_speed <= 27.56; threat_range <= 30458.59; #threats <= 75.00; flying_speed <= 27.56; countermeasure = 0.0; flying_speed <= 27.56; threat_range <= 30458.59; countermeasure = 0.0; countermeasure = 0.0; flying_speed <= 27.56; formation = 0.0; threat_range <= 30458.59; #threats <= 75.00; countermeasure = 0.0; flying_speed <= 27.56; weather = 3.0,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
348,countermeasure = 0.0; flying_speed <= 15.83; countermeasure = 0.0; flying_speed <= 15.83; #threats <= 75.00; flying_speed <= 15.83; countermeasure = 0.0; flying_speed <= 27.56; 10398.43 < threat_range <= 30458.59; countermeasure = 0.0; flying_speed <= 27.56; countermeasure = 0.0; flying_speed <= 15.83; day_time <= 18.00; 10398.43 < threat_range <= 30458.59; flying_speed <= 15.83,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
349,#threats <= 75.00; #threats > 26.00; day_time > 12.00; #threats <= 75.00; 10398.43 < threat_range <= 20104.47; day_time <= 18.00; #threats <= 75.00; day_time > 12.00,8,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1
350,#threats <= 75.00; #threats <= 75.00; #threats <= 75.00; flying_speed > 27.56; threat_range <= 20104.47; 26.00 < #threats <= 75.00; countermeasure = 1.0,8,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1
351,#threats <= 75.00; threat_range > 20104.47; #threats <= 53.00; #threats <= 26.00,6,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
352,flying_speed <= 15.83; day_time <= 6.00; weather = 3.0; formation = 1.0; #threats <= 53.00; flying_speed <= 15.83; 20104.47 < threat_range <= 30458.59; day_time <= 6.00; #threats <= 53.00; flying_speed <= 15.83; 10398.43 < threat_range <= 30458.59; day_time <= 6.00; formation = 1.0; day_time <= 6.00; flying_speed <= 15.83; 20104.47 < threat_range <= 30458.59; day_time <= 6.00; formation = 1.0; #threats <= 26.00; flying_speed <= 15.83; day_time <= 6.00; #threats <= 75.00; flying_speed <= 15.83,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
353,countermeasure = 0.0; #threats <= 53.00; countermeasure = 0.0; flying_speed <= 38.83; 26.00 < #threats <= 53.00; countermeasure = 0.0; countermeasure = 0.0; flying_speed <= 38.83; 26.00 < #threats <= 53.00; day_time > 6.00; countermeasure = 0.0; flying_speed <= 38.83; 26.00 < #threats <= 53.00; threat_range <= 30458.59; flying_speed > 27.56,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
354,countermeasure = 0.0; flying_speed <= 15.83; countermeasure = 0.0; flying_speed <= 15.83; flying_speed <= 15.83; day_time <= 6.00; countermeasure = 0.0; flying_speed <= 15.83; flying_speed <= 15.83; countermeasure = 0.0; flying_speed <= 27.56; flying_speed <= 27.56; flying_speed <= 15.83; threat_range > 10398.43; #threats <= 75.00; threat_range > 30458.59,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
355,#threats <= 75.00; weather = 4.0; day_time <= 6.00; day_time <= 6.00; 10398.43 < threat_range <= 20104.47; day_time <= 12.00,8,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,1
356,#threats <= 75.00; countermeasure = 1.0; weather = 1.0; flying_speed <= 38.83; day_time > 18.00; flying_speed <= 38.83; 53.00 < #threats <= 75.00; 10398.43 < threat_range <= 30458.59; weather = 1.0; formation = 0.0; day_time > 18.00,8,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1
357,countermeasure = 0.0,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,#threats <= 75.00; #threats <= 75.00; #threats <= 75.00; #threats <= 53.00; #threats <= 53.00; threat_range <= 20104.47; weather = 3.0; #threats <= 53.00; threat_range > 10398.43,8,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,1
359,flying_speed <= 15.83; threat_range > 10398.43; flying_speed <= 15.83; flying_speed <= 15.83; flying_speed <= 15.83; 26.00 < #threats <= 53.00; day_time <= 12.00,8,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1
360,countermeasure = 0.0; weather = 1.0; countermeasure = 0.0; flying_speed <= 15.83; flying_speed <= 15.83; flying_speed <= 15.83; countermeasure = 0.0; flying_speed <= 15.83; day_time <= 12.00; #threats > 26.00; flying_speed <= 38.83; countermeasure = 0.0; flying_speed <= 15.83; flying_speed <= 15.83; flying_speed <= 15.83; weather = 1.0; threat_range > 20104.47,12,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1
361,#threats <= 75.00; weather = 2.0; threat_range > 10398.43; 10398.43 < threat_range <= 20104.47; weather = 2.0; flying_speed > 38.83,8,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1
362,flying_speed <= 15.83; flying_speed <= 15.83; day_time > 18.00; flying_speed <= 15.83; #threats > 75.00; weather = 2.0; day_time > 18.00,8,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,1
363,flying_speed <= 27.56; threat_range > 20104.47; threat_range > 10398.43; flying_speed <= 27.56; day_time <= 12.00; threat_range <= 30458.59; #threats > 26.00,8,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1
364,countermeasure = 0.0; flying_speed <= 38.83; countermeasure = 0.0; flying_speed <= 38.83; #threats > 26.00; flying_speed <= 38.83; day_time > 18.00; countermeasure = 0.0; flying_speed <= 38.83; #threats > 26.00; threat_range <= 30458.59; countermeasure = 0.0; day_time > 18.00; flying_speed <= 38.83; countermeasure = 0.0; countermeasure = 0.0; 10398.43 < threat_range <= 30458.59; flying_speed > 27.56; day_time > 18.00; formation = 0.0; #threats > 75.00,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
365,countermeasure = 0.0; countermeasure = 0.0; flying_speed <= 27.56; day_time <= 6.00; threat_range <= 30458.59; countermeasure = 0.0; flying_speed <= 27.56; day_time <= 6.00; countermeasure = 0.0; flying_speed <= 38.83; day_time <= 6.00; 10398.43 < threat_range <= 20104.47; day_time <= 6.00,12,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
366,countermeasure = 0.0; flying_speed <= 15.83; countermeasure = 0.0; flying_speed <= 15.83; flying_speed <= 15.83; countermeasure = 0.0; countermeasure = 0.0; flying_speed <= 15.83; flying_speed <= 27.56; flying_speed <= 15.83,10,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
367,countermeasure = 0.0; flying_speed > 15.83; countermeasure = 0.0; flying_speed <= 27.56; day_time > 12.00; flying_speed <= 27.56; threat_range > 20104.47; countermeasure = 0.0; flying_speed <= 27.56; flying_speed <= 38.83; 15.83 < flying_speed <= 27.56; countermeasure = 0.0; weather = 2.0; day_time > 12.00,11,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1
368,countermeasure = 0.0; formation = 1.0; #threats <= 26.00; flying_speed <= 38.83; flying_speed <= 38.83; #threats <= 53.00; day_time <= 6.00; #threats <= 53.00; #threats <= 26.00,9,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1
369,countermeasure = 0.0; day_time > 12.00; countermeasure = 0.0; flying_speed <= 38.83; #threats > 26.00; threat_range <= 20104.47; countermeasure = 0.0; flying_speed <= 38.83; threat_range <= 20104.47; countermeasure = 0.0; flying_speed <= 38.83; threat_range <= 20104.47; countermeasure = 0.0; weather = 3.0; day_time <= 18.00; #threats > 75.00,12,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
370,countermeasure = 0.0; weather = 2.0; countermeasure = 0.0; flying_speed <= 38.83; #threats > 26.00; weather = 2.0; countermeasure = 0.0; flying_speed <= 38.83; #threats <= 75.00; day_time > 12.00; countermeasure = 0.0; flying_speed <= 38.83; #threats > 53.00; threat_range <= 20104.47; threat_range <= 20104.47; 26.00 < #threats <= 75.00; countermeasure = 0.0; threat_range <= 10398.43,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
